comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,9,0.5481481481481482,0.627906976744186
3,3,0.0,0.0
4,3,0.0,0.0
5,39,0.45897435897435895,0.432
6,2,0.0,0.0
7,2,0.0,0.0
8,4,0.8333333333333333,0.75
9,5,0.0,0.0
10,2,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,8,0.7541666666666667,0.6666666666666666
16,6,0.3888888888888889,0.42857142857142855
17,4,0.5833333333333333,0.6
18,2,0.0,0.0
19,3,0.0,0.0
20,8,0.6875,0.5714285714285714
21,2,0.0,0.0
22,8,0.3958333333333333,0.6
23,2,0.0,0.0
comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,9,0.5481481481481482,0.627906976744186
3,3,0.0,0.0
4,3,0.0,0.0
5,39,0.45897435897435895,0.432
6,2,0.0,0.0
7,2,0.0,0.0
8,4,0.8333333333333333,0.75
9,5,0.0,0.0
10,2,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,8,0.7541666666666667,0.6666666666666666
16,6,0.3888888888888889,0.42857142857142855
17,4,0.5833333333333333,0.6
18,2,0.0,0.0
19,3,0.0,0.0
20,8,0.6875,0.5714285714285714
21,2,0.0,0.0
22,8,0.3958333333333333,0.6
23,2,0.0,0.0
comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,9,0.6592592592592593,0.7125
3,3,1.0,1.0
4,58,0.5469622331691297,0.5395095367847411
5,2,0.0,0.0
6,2,0.0,0.0
7,4,1.0,1.0
8,4,0.5833333333333334,0.6
9,2,0.0,0.0
10,2,0.0,0.0
11,13,0.25641025641025644,0.3
12,3,0.0,0.0
13,3,0.0,0.0
14,8,0.7083333333333333,0.5555555555555556
15,2,0.0,0.0
16,8,0.5333333333333333,0.6857142857142857
17,2,0.0,0.0
